EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
773073,PIMA CO.,CORTARO,07/08/2018,1940,Flash Flood,,,0,0,0,0,AZ,MST-7,,128924,C,19,TWC,0,0,Public,Heavy Rain,,,2,NNE,3,SW,ORO VLY,07/08/2018,2018,32.3834,-111.0696,32.3888,-111.0081,Over two inches of rain caused flowing water up to a foot deep across several roads in Oro Valley.,"Isolated to scattered thunderstorms formed and moved west southwest across Pima and southeast Pinal counties. Some storms produced strong winds that caused damage to houses and trees Oro Valley, Three Points and on the Tohono O'odham Nation. Heavy rain also caused flash flooding in Oro Valley.",473
756970,MARICOPA CO.,CAREFREE,06/16/2018,1500,Flash Flood,,,0,0,0,0,AZ,MST-7,,126272,C,13,PSR,0,0,Broadcast Media,Heavy Rain,,,2,SSE,2,SW,CAREFREE,06/16/2018,1800,33.8703,-111.9072,33.8779,-111.9553,"Thunderstorms with very heavy rain developed just north of Carefree and Cave Creek during the middle of the afternoon on June 16th. Radar indicated that rainfall amounts of up to 2 inches fell in the area, and this led to flash flooding. According to a member of broadcast media, at 1630MST water was flowing swiftly across north Echo Canyon Road, immediately south of the intersection with north Fleming Springs Road. At 1526MST a Flash Flood Warning was issued for the area and it remained in effect until nearly 1800MST.","Significant amounts of tropical moisture moved into Arizona on Saturday June 16th, associated with the remnants of former Hurricane Bud. The very moist and unstable atmosphere was conducive to the formation of thunderstorms over the lower deserts and during the afternoon hours, strong thunderstorms with heavy rain developed across the northern portions of the greater Phoenix metropolitan area. Aided by the very high moisture content in the atmosphere, some of the storms produced flash flooding that affected the Cave Creek and Carefree areas during the middle of the afternoon. Rainfall amounts in the area reached nearly 2 inches, leading to heavily running washes and water flowing over area roads. Flash flood warnings were issued as a result of the heavy rain and flooding; fortunately no accidents or injuries were reported.",474
756969,MARICOPA CO.,CAREFREE,06/16/2018,1500,Flash Flood,,,0,0,2000,0,AZ,MST-7,,126272,C,13,PSR,0,0,Trained Spotter,Heavy Rain,,,2,SSW,3,WSW,CAREFREE,06/16/2018,1800,33.8704,-111.9431,33.8752,-111.9816,"Thunderstorms with very heavy rain developed just north of Cave Creek during the mid afternoon hours on June 16th. Radar indicated rainfall totals in the area approaching 2 inches. According to a trained spotter 2 miles north of Cave Creek, at 1615MST washes crossing north Spur Cross Road were running moderately. North Spur Cross Road near Cahava Ranch Road was blocked off. Rainfall accumulation in the area was measured at 1.87 inches within 45 minutes between 1500MST and 1545MST. A Flash Flood Warning was issued at 1526MST and remained in effect until almost 1800MST.","Significant amounts of tropical moisture moved into Arizona on Saturday June 16th, associated with the remnants of former Hurricane Bud. The very moist and unstable atmosphere was conducive to the formation of thunderstorms over the lower deserts and during the afternoon hours, strong thunderstorms with heavy rain developed across the northern portions of the greater Phoenix metropolitan area. Aided by the very high moisture content in the atmosphere, some of the storms produced flash flooding that affected the Cave Creek and Carefree areas during the middle of the afternoon. Rainfall amounts in the area reached nearly 2 inches, leading to heavily running washes and water flowing over area roads. Flash flood warnings were issued as a result of the heavy rain and flooding; fortunately no accidents or injuries were reported.",475
721057,COCONINO CO.,MARBLE CANYON,09/15/2017,0,Flash Flood,,,0,0,0,0,AZ,MST-7,,120342,C,5,FGZ,0,0,Other Federal Agency,Heavy Rain,,,4,NNE,3,NNE,MARBLE CANYON,09/15/2017,200,36.87,-111.59,36.8537,-111.6053,Heavy rain from thunderstorms caused flash flooding in the Paria River. The USGS gauge on the Paria River near Lees Ferry rose over four feet to over 1500 CFS.,"A low pressure system moving through the region brought cooler, windy, and showers day to northern Arizona. A few thunderstorms became strong to severe.",476
721055,APACHE CO.,SUNRISE SPGS,09/14/2017,1315,Flash Flood,,,0,0,0,0,AZ,MST-7,,120342,C,1,FGZ,0,0,Public,Heavy Rain,,,1,NE,4,ENE,GANADO GREASEWOOD AR,09/14/2017,1515,35.61,-109.74,35.5323,-109.8015,Thunderstorms with heavy rain washed mud and rocks over Navajo Route 15 between Greasewood and Ganado.,"A low pressure system moving through the region brought cooler, windy, and showers day to northern Arizona. A few thunderstorms became strong to severe.",477
721054,NAVAJO CO.,SNOWFLAKE,09/09/2017,1558,Flash Flood,,,0,0,0,0,AZ,MST-7,,120341,C,17,FGZ,0,0,Trained Spotter,Heavy Rain,,,2,E,8,S,WOODRUFF,09/09/2017,1600,34.5,-110.04,34.6677,-110.0212,A thunderstorm with heavy rain caused a flash flood in the normally dry Dry Silver Creek Wash. A video submitted by weather spotter showed the water to be around six feet deep.,Moisture associated with an increase in southerly winds brought showers and thunderstorms to northern Arizona. One of the thunderstorms brought heavy rain and flash flooding close to Snowflake.,478
716599,MOHAVE CO.,GETZ,09/09/2017,1514,Flash Flood,,,0,0,1000,0,AZ,MST-7,,119187,C,15,VEF,0,0,Trained Spotter,Heavy Rain,,,1,W,1,W,GETZ,09/09/2017,1700,35.2324,-114.0374,35.2315,-114.038,"Kino Road was closed where it crosses the wash, and water flowed over Stockton Hill Road.",A strong push of monsoon moisture plus low pressure moving in from the west triggered an outbreak of thunderstorms over the Mojave Desert. Several storms produced flash flooding and severe weather.,479
716597,MOHAVE CO.,(LHU)LAKE HAVASU CIT,09/09/2017,1345,Flash Flood,,,0,0,1000,0,AZ,MST-7,,119187,C,15,VEF,0,0,Trained Spotter,Heavy Rain,,,5,E,5,E,(LHU)LAKE HAVASU CIT,09/09/2017,1500,34.4581,-114.2805,34.4582,-114.2798,The intersection of Maricopa and Oro Grande was flooded and impassable.,A strong push of monsoon moisture plus low pressure moving in from the west triggered an outbreak of thunderstorms over the Mojave Desert. Several storms produced flash flooding and severe weather.,480
714797,LA PAZ CO.,HARCUVAR,09/08/2017,2015,Flash Flood,,,0,0,4000,0,AZ,MST-7,,119008,C,12,PSR,0,0,Public,Heavy Rain,,,5,SSW,4,SSW,VICKSBURG,09/08/2017,2300,33.7056,-113.668,33.6941,-113.7882,Thunderstorms developed across the central portion of La Paz County during the evening hours on September 8th and some of the stronger storms produced locally heavy rains with peak rain rates approaching 2 inches per hour. The intense rain led to an episode of flash flooding north of Interstate 10 and east of Quartzsite. At 2040MST a public report was received indicating that flash flooding was occurring near the intersection of Highway 60 and State Route 72. A Flash Flood Warning had been issued earlier at 2009MST and was in effect at the time of the flooding. No accidents or injuries were reported.,"Thunderstorms developed across the central portion of La Paz County during the evening hours on September 8th, and some of the stronger storms produced very heavy rainfall with peak rain rates approaching 2 inches per hour. The intense rainfall led to an episode of flash flooding to the east of the town of Quartzsite and north of the Interstate 10 corridor. At 2040MST public reports indicated that there was flash flooding near the intersection of Highway 60 and State Route 72. No accidents or injuries were reported due to the flooding. A Flash Flood Warning was issued at 2009MST and remained in effect through 2300MST.",481
714789,PINAL CO.,GOLDFIELD,09/08/2017,2000,Flash Flood,,,0,0,3000,0,AZ,MST-7,,119000,C,21,PSR,0,0,Law Enforcement,Heavy Rain,,,1,NW,2,E,PALM SPGS,09/08/2017,2230,33.4636,-111.4961,33.3977,-111.4941,"Scattered thunderstorms developed east of Phoenix during the evening hours on September 8th and some of the stronger storms produced heavy rain in the area around Apache Junction. Peak rain rates as shown by radar and flood control district gages were in excess of one inch per hour, and given the flashy nature of the terrain this was sufficient to lead to an episode of flash flooding. At 2029MST the Apache Junction Police Department indicated that barricades were going up at the intersection of Tomahawk Road and State Route 88 because of the flash flooding. A Flash Flood Warning was issued for the area at 1954MST and it remained in effect until it was cancelled at 2241MST.","Scattered thunderstorms developed across the eastern portion of the greater Phoenix area during the evening hours on September 8th, and some of the stronger storms produced locally heavy rains with peak rain rates in excess of one inch per hour. Heavy rains the far east valley community of Apache Junction; area washes such as the Weekes Wash began to flow heavily and shortly afterward flash flooding and flooding occurred. At about 2030MST Apache Junction Police reported that barricades were being erected at the intersection of State Route 88 and Tomahawk Road due to flash flooding. In addition, about one hour earlier several inches of water were reported to be across U.S. Highway 60 between Gold Canyon and Peralta. A Flash Flood Warning was issued for the area beginning at 1954MST and continuing through 2300MST. No accident or injuires were reported.",482
716589,MOHAVE CO.,WILLOW BEACH,09/08/2017,1929,Flash Flood,,,0,0,1000,0,AZ,MST-7,,119187,C,15,VEF,0,0,Park/Forest Service,Heavy Rain,,,0,SE,1,E,WILLOW BEACH,09/08/2017,2130,35.8651,-114.664,35.8713,-114.659,Willow Beach Access Road was closed due to flooding.,A strong push of monsoon moisture plus low pressure moving in from the west triggered an outbreak of thunderstorms over the Mojave Desert. Several storms produced flash flooding and severe weather.,483
716588,MOHAVE CO.,GOLDEN VALLEY,09/08/2017,1900,Flash Flood,,,0,0,2000,0,AZ,MST-7,,119187,C,15,VEF,0,0,Law Enforcement,Heavy Rain,,,4,W,4,W,GOLDEN VALLEY,09/08/2017,2030,35.23,-114.2873,35.2298,-114.2812,Chino Dr and Shinarump Dr were closed due to flooding.,A strong push of monsoon moisture plus low pressure moving in from the west triggered an outbreak of thunderstorms over the Mojave Desert. Several storms produced flash flooding and severe weather.,484
716582,MOHAVE CO.,(IGM)MOJAVE CO ARPT,09/08/2017,1656,Flash Flood,,,0,0,5000,0,AZ,MST-7,,119187,C,15,VEF,0,0,Fire Department/Rescue,Heavy Rain,,,3,SSE,4,SE,(IGM)MOJAVE CO ARPT,09/08/2017,1900,35.1904,-113.8994,35.1869,-113.8906,DW Ranch Road was closed from Interstate 40 to Hualapai Mountain Road due to all the washes flowing over the road.,A strong push of monsoon moisture plus low pressure moving in from the west triggered an outbreak of thunderstorms over the Mojave Desert. Several storms produced flash flooding and severe weather.,485
715731,MOHAVE CO.,DOLAN SPGS,09/02/2017,1910,Flash Flood,,,0,0,1000,0,AZ,MST-7,,119178,C,15,VEF,0,0,Department of Highways,Heavy Rain,,,5,NNE,6,NNE,DOLAN SPGS,09/02/2017,2000,35.6947,-114.1776,35.6982,-114.176,A vehicle was stuck in flooding on Pierce Ferry Road at Archibald Wash.,Monsoon moisture pushing west and north brought another round of thunderstorms to the Mojave Desert.,486
713600,PINAL CO.,PALM SPGS,08/26/2017,1745,Flash Flood,,,0,0,10000,0,AZ,MST-7,,118791,C,21,PSR,0,0,Broadcast Media,Heavy Rain,,,4,SSW,3,N,APACHE JCT,08/26/2017,2030,33.3422,-111.5497,33.4659,-111.5401,"Thunderstorms with locally heavy rains developed across the eastern portion of the greater Phoenix area during the late afternoon hours on August 26th, and some of the stronger storms affected the community of Apache Junction. The storms produced some intense rainfall; a trained spotter located 2 miles southeast of Apache Junction measured about 0.74 inches of rain within 20 minutes near the intersection of Tomahawk Road and the Superstition Freeway; this suggested a rain rate around 2 inches per hour. Rain of this magnitude was more than enough to cause flash flooding in Apache Junction given the rapid response nature of streams and washes, such as Weekes Wash, in the area. As washes began to rapidly fill and flow they began to pose an extreme hazard to area motorists. At 1820MST local broadcast media reported that 2 drivers needed to be rescued by bystanders from 2 cars that were both swept down a a wash, eventually becoming lodged underneath a foot bridge. The location of the rescue was near the intersection of Southern Avenue and Mountain View Road, about 4 miles southeast of Apache Junction. Fortunately there were no reports of serious injuries to either driver. A Flash Flood Warning was in effect at the time of the flooding; it was issued at 1734MST and it was in effect through 2030MST.","Thunderstorms developed across the eastern portions of the greater Phoenix area during the late afternoon hours on August 26th, and a few of these storms produced locally heavy rains which led to an episode of flash flooding east of Phoenix and in the area around Apache Junction. Rainfall east of Phoenix was not extreme, but at least one weather spotter measured nearly three quarters of an inch within 20 minutes, and due to rapidly responding streams and washes in the area, this was enough to produce flash flooding. At 1820MST flash flooding swept 2 cars down a wash and 2 drivers had to be rescued. This occurred about 4 miles southeast of Apache Junction. A Flash Flood Warning was in effect at the time of the water rescues. Fortunately no injuries were reported.",487
